YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,
2020,1,9,4,2020-01-09,AA,AA,N112AN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1824,-6.00,16.00,1840,2132,11.00,2209,2143,-26.00,0.00,,0.00,399.00,379.00,352.00,1.00,2475.00,,,,,,,,,
2020,1,10,5,2020-01-10,AA,AA,N106NN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1824,-6.00,28.00,1852,2146,14.00,2209,2200,-9.00,0.00,,0.00,399.00,396.00,354.00,1.00,2475.00,,,,,,,,,
2020,1,11,6,2020-01-11,AA,AA,N116AN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1831,1.00,36.00,1907,2149,37.00,2209,2226,17.00,0.00,,0.00,399.00,415.00,342.00,1.00,2475.00,1.00,0.00,16.00,0.00,0.00,,,,
2020,1,12,7,2020-01-12,AA,AA,N111ZM,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1832,2.00,21.00,1853,2149,32.00,2209,2221,12.00,0.00,,0.00,399.00,409.00,356.00,1.00,2475.00,,,,,,,,,
2020,1,13,1,2020-01-13,AA,AA,N107NN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1825,-5.00,16.00,1841,2148,10.00,2209,2158,-11.00,0.00,,0.00,399.00,393.00,367.00,1.00,2475.00,,,,,,,,,
2020,1,14,2,2020-01-14,AA,AA,N112AN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1828,-2.00,19.00,1847,2132,8.00,2209,2140,-29.00,0.00,,0.00,399.00,372.00,345.00,1.00,2475.00,,,,,,,,,
2020,1,15,3,2020-01-15,AA,AA,N104NN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1825,-5.00,18.00,1843,2149,9.00,2209,2158,-11.00,0.00,,0.00,399.00,393.00,366.00,1.00,2475.00,,,,,,,,,
2020,1,16,4,2020-01-16,AA,AA,N113AN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1824,-6.00,42.00,1906,2204,10.00,2209,2214,5.00,0.00,,0.00,399.00,410.00,358.00,1.00,2475.00,,,,,,,,,
2020,1,17,5,2020-01-17,AA,AA,N106NN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1827,-3.00,13.00,1840,2115,25.00,2209,2140,-29.00,0.00,,0.00,399.00,373.00,335.00,1.00,2475.00,,,,,,,,,
2020,1,20,1,2020-01-20,AA,AA,N106NN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1822,-8.00,22.00,1844,2109,12.00,2209,2121,-48.00,0.00,,0.00,399.00,359.00,325.00,1.00,2475.00,,,,,,,,,
2020,1,21,2,2020-01-21,AA,AA,N106NN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1823,-7.00,20.00,1843,2102,4.00,2209,2106,-63.00,0.00,,0.00,399.00,343.00,319.00,1.00,2475.00,,,,,,,,,
2020,1,22,3,2020-01-22,AA,AA,N112AN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,2007,97.00,19.00,2026,2249,5.00,2209,2254,45.00,0.00,,0.00,399.00,347.00,323.00,1.00,2475.00,0.00,0.00,0.00,0.00,45.00,,,,
2020,1,23,4,2020-01-23,AA,AA,N104NN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1829,-1.00,14.00,1843,2049,5.00,2209,2054,-75.00,0.00,,0.00,399.00,325.00,306.00,1.00,2475.00,,,,,,,,,
2020,1,24,5,2020-01-24,AA,AA,N115NN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1826,-4.00,24.00,1850,2108,71.00,2209,2219,10.00,0.00,,0.00,399.00,413.00,318.00,1.00,2475.00,,,,,,,,,
2020,1,25,6,2020-01-25,AA,AA,N111ZM,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1827,-3.00,31.00,1858,2123,5.00,2209,2128,-41.00,0.00,,0.00,399.00,361.00,325.00,1.00,2475.00,,,,,,,,,
2020,1,26,7,2020-01-26,AA,AA,N112AN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1821,-9.00,24.00,1845,2116,5.00,2209,2121,-48.00,0.00,,0.00,399.00,360.00,331.00,1.00,2475.00,,,,,,,,,
2020,1,27,1,2020-01-27,AA,AA,N106NN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1822,-8.00,25.00,1847,2110,31.00,2209,2141,-28.00,0.00,,0.00,399.00,379.00,323.00,1.00,2475.00,,,,,,,,,
2020,1,28,2,2020-01-28,AA,AA,N113AN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1823,-7.00,27.00,1850,2124,29.00,2209,2153,-16.00,0.00,,0.00,399.00,390.00,334.00,1.00,2475.00,,,,,,,,,
2020,1,29,3,2020-01-29,AA,AA,N111ZM,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1825,-5.00,23.00,1848,2100,6.00,2209,2106,-63.00,0.00,,0.00,399.00,341.00,312.00,1.00,2475.00,,,,,,,,,
2020,1,30,4,2020-01-30,AA,AA,N110AN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,2047,137.00,14.00,2101,2315,10.00,2209,2325,76.00,0.00,,0.00,399.00,338.00,314.00,1.00,2475.00,45.00,0.00,0.00,0.00,31.00,1823,9.00,9.00,
2020,1,31,5,2020-01-31,AA,AA,N108NN,302,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1830,1827,-3.00,17.00,1844,2055,36.00,2209,2131,-38.00,0.00,,0.00,399.00,364.00,311.00,1.00,2475.00,,,,,,,,,
2020,1,1,3,2020-01-01,AA,AA,N116AN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1658,-2.00,17.00,1715,1953,5.00,2040,1958,-42.00,0.00,,0.00,400.00,360.00,338.00,1.00,2475.00,,,,,,,,,
2020,1,2,4,2020-01-02,AA,AA,N104NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1655,-5.00,14.00,1709,2010,10.00,2040,2020,-20.00,0.00,,0.00,400.00,385.00,361.00,1.00,2475.00,,,,,,,,,
2020,1,3,5,2020-01-03,AA,AA,N107NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1657,-3.00,22.00,1719,2009,13.00,2040,2022,-18.00,0.00,,0.00,400.00,385.00,350.00,1.00,2475.00,,,,,,,,,
2020,1,4,6,2020-01-04,AA,AA,N108NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1655,-5.00,16.00,1711,1959,4.00,2040,2003,-37.00,0.00,,0.00,400.00,368.00,348.00,1.00,2475.00,,,,,,,,,
2020,1,5,7,2020-01-05,AA,AA,N103NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1656,-4.00,19.00,1715,2020,6.00,2040,2026,-14.00,0.00,,0.00,400.00,390.00,365.00,1.00,2475.00,,,,,,,,,
2020,1,6,1,2020-01-06,AA,AA,N113AN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1700,0.00,19.00,1719,2022,8.00,2040,2030,-10.00,0.00,,0.00,400.00,390.00,363.00,1.00,2475.00,,,,,,,,,
2020,1,7,2,2020-01-07,AA,AA,N103NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1700,0.00,25.00,1725,2014,7.00,2038,2021,-17.00,0.00,,0.00,398.00,381.00,349.00,1.00,2475.00,,,,,,,,,
2020,1,8,3,2020-01-08,AA,AA,N102NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1654,-6.00,23.00,1717,2005,10.00,2038,2015,-23.00,0.00,,0.00,398.00,381.00,348.00,1.00,2475.00,,,,,,,,,
2020,1,9,4,2020-01-09,AA,AA,N117AN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1656,-4.00,19.00,1715,2013,6.00,2038,2019,-19.00,0.00,,0.00,398.00,383.00,358.00,1.00,2475.00,,,,,,,,,
2020,1,10,5,2020-01-10,AA,AA,N101NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1658,-2.00,11.00,1709,1947,7.00,2038,1954,-44.00,0.00,,0.00,398.00,356.00,338.00,1.00,2475.00,,,,,,,,,
2020,1,11,6,2020-01-11,AA,AA,N111ZM,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1655,-5.00,15.00,1710,1957,9.00,2038,2006,-32.00,0.00,,0.00,398.00,371.00,347.00,1.00,2475.00,,,,,,,,,
2020,1,12,7,2020-01-12,AA,AA,N105NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1654,-6.00,19.00,1713,2006,14.00,2038,2020,-18.00,0.00,,0.00,398.00,386.00,353.00,1.00,2475.00,,,,,,,,,
2020,1,13,1,2020-01-13,AA,AA,N113AN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1654,-6.00,21.00,1715,2019,12.00,2038,2031,-7.00,0.00,,0.00,398.00,397.00,364.00,1.00,2475.00,,,,,,,,,
2020,1,14,2,2020-01-14,AA,AA,N103NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1708,8.00,17.00,1725,2025,19.00,2038,2044,6.00,0.00,,0.00,398.00,396.00,360.00,1.00,2475.00,,,,,,,,,
2020,1,15,3,2020-01-15,AA,AA,N115NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1655,-5.00,15.00,1710,2013,7.00,2038,2020,-18.00,0.00,,0.00,398.00,385.00,363.00,1.00,2475.00,,,,,,,,,
2020,1,16,4,2020-01-16,AA,AA,N108NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1654,-6.00,28.00,1722,2027,12.00,2038,2039,1.00,0.00,,0.00,398.00,405.00,365.00,1.00,2475.00,,,,,,,,,
2020,1,17,5,2020-01-17,AA,AA,N116AN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1654,-6.00,19.00,1713,1948,27.00,2038,2015,-23.00,0.00,,0.00,398.00,381.00,335.00,1.00,2475.00,,,,,,,,,
2020,1,18,6,2020-01-18,AA,AA,N115NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1657,-3.00,51.00,1748,2050,31.00,2038,2121,43.00,0.00,,0.00,398.00,444.00,362.00,1.00,2475.00,0.00,0.00,43.00,0.00,0.00,,,,
2020,1,19,7,2020-01-19,AA,AA,N105NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1657,-3.00,16.00,1713,1941,5.00,2038,1946,-52.00,0.00,,0.00,398.00,349.00,328.00,1.00,2475.00,,,,,,,,,
2020,1,20,1,2020-01-20,AA,AA,N107NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1702,2.00,19.00,1721,1938,16.00,2038,1954,-44.00,0.00,,0.00,398.00,352.00,317.00,1.00,2475.00,,,,,,,,,
2020,1,21,2,2020-01-21,AA,AA,N103NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1657,-3.00,23.00,1720,1945,7.00,2038,1952,-46.00,0.00,,0.00,398.00,355.00,325.00,1.00,2475.00,,,,,,,,,
2020,1,22,3,2020-01-22,AA,AA,N101NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1655,-5.00,15.00,1710,1929,11.00,2038,1940,-58.00,0.00,,0.00,398.00,345.00,319.00,1.00,2475.00,,,,,,,,,
2020,1,23,4,2020-01-23,AA,AA,N108NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1655,-5.00,16.00,1711,1922,10.00,2038,1932,-66.00,0.00,,0.00,398.00,337.00,311.00,1.00,2475.00,,,,,,,,,
2020,1,24,5,2020-01-24,AA,AA,N103NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1653,-7.00,12.00,1705,1926,4.00,2038,1930,-68.00,0.00,,0.00,398.00,337.00,321.00,1.00,2475.00,,,,,,,,,
2020,1,25,6,2020-01-25,AA,AA,N107NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1737,37.00,17.00,1754,2015,7.00,2038,2022,-16.00,0.00,,0.00,398.00,345.00,321.00,1.00,2475.00,,,,,,,,,
2020,1,26,7,2020-01-26,AA,AA,N102NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1657,-3.00,15.00,1712,1938,5.00,2038,1943,-55.00,0.00,,0.00,398.00,346.00,326.00,1.00,2475.00,,,,,,,,,
2020,1,27,1,2020-01-27,AA,AA,N107NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1656,-4.00,16.00,1712,1938,10.00,2038,1948,-50.00,0.00,,0.00,398.00,352.00,326.00,1.00,2475.00,,,,,,,,,
2020,1,28,2,2020-01-28,AA,AA,N101NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1653,-7.00,18.00,1711,1949,5.00,2038,1954,-44.00,0.00,,0.00,398.00,361.00,338.00,1.00,2475.00,,,,,,,,,
2020,1,29,3,2020-01-29,AA,AA,N105NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1701,1.00,18.00,1719,1933,21.00,2038,1954,-44.00,0.00,,0.00,398.00,353.00,314.00,1.00,2475.00,,,,,,,,,
2020,1,30,4,2020-01-30,AA,AA,N117AN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1653,-7.00,16.00,1709,1931,14.00,2038,1945,-53.00,0.00,,0.00,398.00,352.00,322.00,1.00,2475.00,,,,,,,,,
2020,1,31,5,2020-01-31,AA,AA,N103NN,306,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1700,1719,19.00,13.00,1732,1945,6.00,2038,1951,-47.00,0.00,,0.00,398.00,332.00,313.00,1.00,2475.00,,,,,,,,,
2020,1,1,3,2020-01-01,AA,AA,N112AN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1054,-6.00,17.00,1111,1348,44.00,1429,1432,3.00,0.00,,0.00,389.00,398.00,337.00,1.00,2475.00,,,,,,,,,
2020,1,2,4,2020-01-02,AA,AA,N103NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1053,-7.00,16.00,1109,1350,8.00,1429,1358,-31.00,0.00,,0.00,389.00,365.00,341.00,1.00,2475.00,,,,,,,,,
2020,1,3,5,2020-01-03,AA,AA,N113AN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1052,-8.00,16.00,1108,1408,6.00,1429,1414,-15.00,0.00,,0.00,389.00,382.00,360.00,1.00,2475.00,,,,,,,,,
2020,1,4,6,2020-01-04,AA,AA,N111ZM,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1055,-5.00,25.00,1120,1358,5.00,1429,1403,-26.00,0.00,,0.00,389.00,368.00,338.00,1.00,2475.00,,,,,,,,,
2020,1,5,7,2020-01-05,AA,AA,N115NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1055,-5.00,14.00,1109,1359,10.00,1429,1409,-20.00,0.00,,0.00,389.00,374.00,350.00,1.00,2475.00,,,,,,,,,
2020,1,6,1,2020-01-06,AA,AA,N105NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1058,-2.00,18.00,1116,1409,7.00,1429,1416,-13.00,0.00,,0.00,389.00,378.00,353.00,1.00,2475.00,,,,,,,,,
2020,1,8,3,2020-01-08,AA,AA,N101NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1050,-10.00,17.00,1107,1359,11.00,1427,1410,-17.00,0.00,,0.00,387.00,380.00,352.00,1.00,2475.00,,,,,,,,,
2020,1,9,4,2020-01-09,AA,AA,N104NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1054,-6.00,28.00,1122,1419,5.00,1427,1424,-3.00,0.00,,0.00,387.00,390.00,357.00,1.00,2475.00,,,,,,,,,
2020,1,10,5,2020-01-10,AA,AA,N116AN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1054,-6.00,17.00,1111,1401,5.00,1427,1406,-21.00,0.00,,0.00,387.00,372.00,350.00,1.00,2475.00,,,,,,,,,
2020,1,11,6,2020-01-11,AA,AA,N106NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1056,-4.00,14.00,1110,1357,10.00,1427,1407,-20.00,0.00,,0.00,387.00,371.00,347.00,1.00,2475.00,,,,,,,,,
2020,1,12,7,2020-01-12,AA,AA,N101NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1111,11.00,16.00,1127,1426,10.00,1427,1436,9.00,0.00,,0.00,387.00,385.00,359.00,1.00,2475.00,,,,,,,,,
2020,1,13,1,2020-01-13,AA,AA,N111ZM,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1056,-4.00,18.00,1114,1422,6.00,1427,1428,1.00,0.00,,0.00,387.00,392.00,368.00,1.00,2475.00,,,,,,,,,
2020,1,14,2,2020-01-14,AA,AA,N108NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1054,-6.00,19.00,1113,1422,4.00,1427,1426,-1.00,0.00,,0.00,387.00,392.00,369.00,1.00,2475.00,,,,,,,,,
2020,1,15,3,2020-01-15,AA,AA,N101NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1052,-8.00,13.00,1105,1350,5.00,1427,1355,-32.00,0.00,,0.00,387.00,363.00,345.00,1.00,2475.00,,,,,,,,,
2020,1,16,4,2020-01-16,AA,AA,N101NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1058,-2.00,16.00,1114,1413,5.00,1427,1418,-9.00,0.00,,0.00,387.00,380.00,359.00,1.00,2475.00,,,,,,,,,
2020,1,17,5,2020-01-17,AA,AA,N111ZM,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1121,21.00,20.00,1141,1435,8.00,1427,1443,16.00,0.00,,0.00,387.00,382.00,354.00,1.00,2475.00,16.00,0.00,0.00,0.00,0.00,,,,
2020,1,20,1,2020-01-20,AA,AA,N104NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1052,-8.00,18.00,1110,1341,8.00,1427,1349,-38.00,0.00,,0.00,387.00,357.00,331.00,1.00,2475.00,,,,,,,,,
2020,1,21,2,2020-01-21,AA,AA,N108NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1100,0.00,40.00,1140,1413,4.00,1427,1417,-10.00,0.00,,0.00,387.00,377.00,333.00,1.00,2475.00,,,,,,,,,
2020,1,22,3,2020-01-22,AA,AA,N102NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1056,-4.00,16.00,1112,1335,7.00,1427,1342,-45.00,0.00,,0.00,387.00,346.00,323.00,1.00,2475.00,,,,,,,,,
2020,1,23,4,2020-01-23,AA,AA,N111ZM,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1051,-9.00,15.00,1106,1319,4.00,1427,1323,-64.00,0.00,,0.00,387.00,332.00,313.00,1.00,2475.00,,,,,,,,,
2020,1,24,5,2020-01-24,AA,AA,N102NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1053,-7.00,23.00,1116,1342,9.00,1427,1351,-36.00,0.00,,0.00,387.00,358.00,326.00,1.00,2475.00,,,,,,,,,
2020,1,25,6,2020-01-25,AA,AA,N115NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1054,-6.00,27.00,1121,1340,4.00,1427,1344,-43.00,0.00,,0.00,387.00,350.00,319.00,1.00,2475.00,,,,,,,,,
2020,1,26,7,2020-01-26,AA,AA,N111ZM,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1051,-9.00,16.00,1107,1338,8.00,1427,1346,-41.00,0.00,,0.00,387.00,355.00,331.00,1.00,2475.00,,,,,,,,,
2020,1,27,1,2020-01-27,AA,AA,N112AN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1102,2.00,16.00,1118,1345,7.00,1427,1352,-35.00,0.00,,0.00,387.00,350.00,327.00,1.00,2475.00,,,,,,,,,
2020,1,28,2,2020-01-28,AA,AA,N117AN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1053,-7.00,14.00,1107,1340,7.00,1427,1347,-40.00,0.00,,0.00,387.00,354.00,333.00,1.00,2475.00,,,,,,,,,
2020,1,29,3,2020-01-29,AA,AA,N115NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1054,-6.00,17.00,1111,1330,10.00,1427,1340,-47.00,0.00,,0.00,387.00,346.00,319.00,1.00,2475.00,,,,,,,,,
2020,1,30,4,2020-01-30,AA,AA,N111ZM,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1054,-6.00,43.00,1137,1356,6.00,1427,1402,-25.00,0.00,,0.00,387.00,368.00,319.00,1.00,2475.00,,,,,,,,,
2020,1,31,5,2020-01-31,AA,AA,N106NN,331,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1100,1055,-5.00,18.00,1113,1323,13.00,1427,1336,-51.00,0.00,,0.00,387.00,341.00,310.00,1.00,2475.00,,,,,,,,,
2020,1,1,3,2020-01-01,AA,AA,N115NN,341,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1500,1452,-8.00,17.00,1509,1753,12.00,1828,1805,-23.00,0.00,,0.00,388.00,373.00,344.00,1.00,2475.00,,,,,,,,,
2020,1,2,4,2020-01-02,AA,AA,N107NN,341,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1500,1452,-8.00,40.00,1532,1838,5.00,1828,1843,15.00,0.00,,0.00,388.00,411.00,366.00,1.00,2475.00,0.00,0.00,15.00,0.00,0.00,,,,
2020,1,3,5,2020-01-03,AA,AA,N112AN,341,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1500,1451,-9.00,21.00,1512,1750,6.00,1828,1756,-32.00,0.00,,0.00,388.00,365.00,338.00,1.00,2475.00,,,,,,,,,
2020,1,4,6,2020-01-04,AA,AA,N117AN,341,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1500,1511,11.00,20.00,1531,1837,16.00,1828,1853,25.00,0.00,,0.00,388.00,402.00,366.00,1.00,2475.00,11.00,0.00,14.00,0.00,0.00,,,,
2020,1,5,7,2020-01-05,AA,AA,N108NN,341,12478,31703,JFK,"New York, NY",NY,New York,22,12892,32575,LAX,"Los Angeles, CA",CA,California,91,1500,1502,2.00,29.00,1531,1830,5.00,1828,1835,7.00,0.00,,0.00,388.00,393.00,359.00,1.00,2475.00,,,,,,,,,
